Basic Details (Mandatory),,,,,,,,,,,Images,,,,Measurements ( Mandatory according to category),,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Measurements- Clothing,,,,,,,Measurements- Footwear,,Measurements- Beauty Products,,,,Measurements- Sunglasses,,,Measurements- Belts,,,Measurements- Jewellery,,
LE126,"Love Earth Liquid Mousse Lipstick 2.O Matte Finish Combo Kit | Lightweight, Non-Sticky, Non-Drying,Transferproof, Waterproof Lipstick Set | Multicolor Mini Liquid Lipstick - (2Ml X 9) 18Ml","A splash of color and a spoonful of tenderness. The Loveearth Liquid Mousse 2.O is not your typical liquid lipstick. Instead, it's rich in matte color and made with the most nutritious natural components, including Vitamin E and Jojoba Oil, brightening and moisturizing the lips. It's also Safe and guarantees that it is free of chemicals and will wrap you in color, love, and care. It's a perfect match for every beautiful women present around.
  
  The Unique Selling Point about this lipstick is that it is so lightweight that you won’t even feel that you are wearing it. Also, as the name suggests, this lipstick is non-sticky and 100% vegan, and cruelty-free.
  
  Loveearth's Liquid Mousse 2.O is powerful and gentle. This lightweight textured lipstick provides high nourishment and 12 hours of long-lasting, matte color to your lips. So you may have attractive, moisturized, and nurtured lips in a single stroke. Choose from nine colors and personalize them.",Makeup,Women,LE126,Multicolor,9ML,1999,1999,0,https://drive.google.com/file/d/1HdvbKsqxEOpdZyD2OdMq81E0rQTKsIa3/view?usp=drive_link,https://drive.google.com/file/d/1V_W2GGcv2BLwJM5cuWqH8AiQKLWY-WRS/view?usp=drive_link,https://drive.google.com/file/d/1SlGd__wunf-TBceJUjK7M_JGW7ALKjo2/view?usp=drive_link,https://drive.google.com/file/d/1rtFeJPwU0GvyZhJtmC7-11WMYbyQKIVm/view?usp=drive_link,,,,,,,,,,,9,9,136,,,,,,,,,
LE169,"Love Earth  Liquid Lipstick & Lips Gloss Combo| Includes Liquid Lip Gloss -Angel Kisses-3ml & Liquid Mousse Lipstick - Bottomless Mimosas Matte Finish-6ml| Soothes & Moisturizes Dry Lips| Non Sticky, Long Lasting","Power to the pout! Get into a plump that lasts with a non-sticky, moisturizing lip gloss that is your shortcut to nourished, fuller-looking lips with a splash of color and a dash of care.A splash of color and a spoonful of tenderness. The Loveearth Liquid Mousse is not your typical liquid lipstick. Instead, it's rich in matte color and made with the most nutritious natural components, including Vitamin E and Jojoba Oil, brightening and moisturizing the lips. ",Makeup/ Lip Care,Women,LE169,"Peach
 /Bottomless Mimosas",9ml,1396,1396,0,https://drive.google.com/file/d/10bp4adNacHQxp_0WrmLOrfrC4ora4wFd/view?usp=drive_link,https://drive.google.com/file/d/1ZvKXjs3rvYb8jxZQgYKau5q6GYp0xMPZ/view?usp=drive_link,https://drive.google.com/file/d/1VfEdVd0Tee1HWrpNuvs9rU_YCqPOpEW4/view?usp=drive_link,https://drive.google.com/file/d/1HJv1H8ZJZAoTsBKfAC9eQlqgs6JvA7mb/view?usp=drive_link,,,,,,,,,,,9,2,48,,,,,,,,,
LE170,"Love Earth  Liquid Lipstick & Lips Gloss Combo| Includes Liquid Lip Gloss -Blow Up-3ml & Liquid Mousse Lipstick - Pink Colada Matte Finish-6ml| Soothes & Moisturizes Dry Lips| Non Sticky, Long Lasting","Power to the pout! Get into a plump that lasts with a non-sticky, moisturizing lip gloss that is your shortcut to nourished, fuller-looking lips with a splash of color and a dash of care.A splash of color and a spoonful of tenderness. The Loveearth Liquid Mousse is not your typical liquid lipstick. Instead, it's rich in matte color and made with the most nutritious natural components, including Vitamin E and Jojoba Oil, brightening and moisturizing the lips. ",Makeup/ Lip Care,Women,LE170,"Pink Colada /Dark Pink
",9ml,1396,1396,0,https://drive.google.com/file/d/1xbfjBa_RdiHkw-cVSOCJM4r0U8Kwl6N5/view?usp=drive_link,https://drive.google.com/file/d/1ESqX9XQRSGCCytynuqeROtBMSJgxrNbE/view?usp=drive_link,https://drive.google.com/file/d/1N2S1hc9JLQa0wJ2a3MB2kGYsNBsuOUl6/view?usp=drive_link,https://drive.google.com/file/d/1jKOuJX_6kScwuOA0NhPGIMue7m_OQJnb/view?usp=drive_link,,,,,,,,,,,9,2,48,,,,,,,,,
LE171,"Love Earth  Liquid Lipstick & Lips Gloss Combo| Includes Liquid Lip Gloss -Midnight Runner-3ml & Liquid Mousse Lipstick - Irish Coffee Matte Finish-6ml| Soothes & Moisturizes Dry Lips| Non Sticky, Long Lasting","Power to the pout! Get into a plump that lasts with a non-sticky, moisturizing lip gloss that is your shortcut to nourished, fuller-looking lips with a splash of color and a dash of care.A splash of color and a spoonful of tenderness. The Loveearth Liquid Mousse is not your typical liquid lipstick. Instead, it's rich in matte color and made with the most nutritious natural components, including Vitamin E and Jojoba Oil, brightening and moisturizing the lips. ",Makeup/ Lip Care,Women,LE171,"Irish Coffee/Transparent

",9ml,1396,1396,0,https://drive.google.com/file/d/1LAaPORgTVAZ97Vgg4gsmqfatvU-TK7Tb/view?usp=drive_link,https://drive.google.com/file/d/1fP9geFe2qZ_lHTMvNr2bNXxwJNu_KoFX/view?usp=drive_link,https://drive.google.com/file/d/1XSmgjf4377LXIgu0gSYCmK12jNZ4jV6B/view?usp=drive_link,https://drive.google.com/file/d/1mHX7wHWeyTHND7dQ6lb5KVduhhWRgrj3/view?usp=drive_link,,,,,,,,,,,9,2,48,,,,,,,,,
LE172,"Love Earth  Liquid Lipstick & Lips Gloss Combo| Includes Liquid Lip Gloss -Beautiful Thingr-3ml & Liquid Mousse Lipstick - Peach Mojito Matte Finish-6ml| Soothes & Moisturizes Dry Lips| Non Sticky, Long Lasting","Power to the pout! Get into a plump that lasts with a non-sticky, moisturizing lip gloss that is your shortcut to nourished, fuller-looking lips with a splash of color and a dash of care.A splash of color and a spoonful of tenderness. The Loveearth Liquid Mousse is not your typical liquid lipstick. Instead, it's rich in matte color and made with the most nutritious natural components, including Vitamin E and Jojoba Oil, brightening and moisturizing the lips. ",Makeup/ Lip Care,Women,LE172,"Peach Mojito/Barbie Pink
",9ml,1396,1396,0,https://drive.google.com/file/d/1T7NWIeFDyohLR1K4qNgqqFFlXuLUJhvv/view?usp=drive_link,https://drive.google.com/file/d/15bfJ7s4m4I6RU-nkQTdyMzp2_4bfFl4j/view?usp=drive_link,https://drive.google.com/file/d/1kvQW-t99NFAFhIR5xFscSs6ZhThqJyLk/view?usp=drive_link,https://drive.google.com/file/d/17VpvSgvGQLKfJ8n89YQfX-Z2PUU5SuaB/view?usp=drive_link,,,,,,,,,,,9,2,48,,,,,,,,,
LE173,"Love Earth  Liquid Lipstick & Lips Gloss Combo| Includes Liquid Lip Gloss -Pink Power-3ml & Liquid Mousse Lipstick - Pink & Tonic Matte Finish-6ml| Soothes & Moisturizes Dry Lips| Non Sticky, Long Lasting","Power to the pout! Get into a plump that lasts with a non-sticky, moisturizing lip gloss that is your shortcut to nourished, fuller-looking lips with a splash of color and a dash of care.A splash of color and a spoonful of tenderness. The Loveearth Liquid Mousse is not your typical liquid lipstick. Instead, it's rich in matte color and made with the most nutritious natural components, including Vitamin E and Jojoba Oil, brightening and moisturizing the lips. ",Makeup/ Lip Care,Women,LE173," Pink & Tonic/ Deep Pink

",9ml,1396,1396,0,https://drive.google.com/file/d/14MADy38Vi-Kd55iItasKBGdAEisWCeO0/view?usp=drive_link,https://drive.google.com/file/d/15RZebaLqfNu388_Zh4fodCWXKx_9U2-B/view?usp=drive_link,https://drive.google.com/file/d/1EfwpPusPUuT-UMcDbbAaDQ_PxPP9_nM8/view?usp=drive_link,https://drive.google.com/file/d/1dXyhx23RPx2Ql7N5FNxIhli8snkO5vuz/view?usp=drive_link,,,,,,,,,,,9,2,48,,,,,,,,,
LE174,"Love Earth  Liquid Lipstick & Lips Gloss Combo| Includes Liquid Lip Gloss -Midnight Runner-3ml & Liquid Mousse Lipstick - Irish Coffee Matte Finish-6ml| Soothes & Moisturizes Dry Lips| Non Sticky, Long Lasting","Power to the pout! Get into a plump that lasts with a non-sticky, moisturizing lip gloss that is your shortcut to nourished, fuller-looking lips with a splash of color and a dash of care.A splash of color and a spoonful of tenderness. The Loveearth Liquid Mousse is not your typical liquid lipstick. Instead, it's rich in matte color and made with the most nutritious natural components, including Vitamin E and Jojoba Oil, brightening and moisturizing the lips. ",Makeup/ Lip Care,Women,LE174," Pink Lady/Barbie Pink
",9ml,1396,1396,0,https://drive.google.com/file/d/1bmm-J7T_RQaEOSIA8ieOEJFAZGv1Ql7A/view?usp=drive_link,https://drive.google.com/file/d/1h-mQX__OSfjEdhd1HQOgQhUb4_jr5SSz/view?usp=drive_link,https://drive.google.com/file/d/1OYtUSBaOAadEnB6AUWnhCwPL4e83SEtR/view?usp=drive_link,https://drive.google.com/file/d/1-Jhc2Q109YkM6dovasdDO7-2JiKvhTn-/view?usp=drive_link,,,,,,,,,,,9,2,48,,,,,,,,,
LE175,"Love Earth  Liquid Lipstick & Lips Gloss Combo| Includes Liquid Lip Gloss -Gold Glam-3ml & Liquid Mousse Lipstick - Citrus Cosmo Matte Finish-6ml| Soothes & Moisturizes Dry Lips| Non Sticky, Long Lasting","Power to the pout! Get into a plump that lasts with a non-sticky, moisturizing lip gloss that is your shortcut to nourished, fuller-looking lips with a splash of color and a dash of care.A splash of color and a spoonful of tenderness. The Loveearth Liquid Mousse is not your typical liquid lipstick. Instead, it's rich in matte color and made with the most nutritious natural components, including Vitamin E and Jojoba Oil, brightening and moisturizing the lips. ",Makeup/ Lip Care,Women,LE175,"Citrus Cosmo/Golden
",9ml,1396,1396,0,https://drive.google.com/file/d/1PZiCFb2dR16J2cnA8w_c-zimEQ2sXmiS/view?usp=drive_link,https://drive.google.com/file/d/1EhatdRnTMYmoPZuQa_ipGkgxRLEnl0cr/view?usp=drive_link,https://drive.google.com/file/d/1xjB_iF8-1WnLNv45MG6HJSMQUHU2qGYi/view?usp=drive_link,https://drive.google.com/file/d/1NlovBNUfXLT5r3a5FQNZ5mSTfrmiiZ_1/view?usp=drive_link,,,,,,,,,,,9,2,48,,,,,,,,,
LE176,"Love Earth  Liquid Lipstick & Lips Gloss Combo| Includes Liquid Lip Gloss - Midnight Runner-3ml & Liquid Mousse Lipstick - Spicy Sangria Matte Finish-6ml| Soothes & Moisturizes Dry Lips| Non Sticky, Long Lasting","Power to the pout! Get into a plump that lasts with a non-sticky, moisturizing lip gloss that is your shortcut to nourished, fuller-looking lips with a splash of color and a dash of care.A splash of color and a spoonful of tenderness. The Loveearth Liquid Mousse is not your typical liquid lipstick. Instead, it's rich in matte color and made with the most nutritious natural components, including Vitamin E and Jojoba Oil, brightening and moisturizing the lips. ",Makeup/ Lip Care,Women,LE176," Spicy Sangria /Transparent

",9ml,1396,1396,0,https://drive.google.com/file/d/125mAE1joovP63cb3mbkmh4yL10HNA93V/view?usp=drive_link,https://drive.google.com/file/d/1cPSLkudS2wfyZAVocojKPYUcBsTqwQRm/view?usp=drive_link,https://drive.google.com/file/d/1V0OGuROvA6AYtkKAOU_SLIwJwu65vmb2/view?usp=drive_link,https://drive.google.com/file/d/1iDEOfU6lVipKfnBISvdsEtbtS9BUAkpM/view?usp=drive_link,,,,,,,,,,,9,2,48,,,,,,,,,
LE177,"Love Earth  Liquid Lipstick & Lips Gloss Combo| Includes Liquid Lip Gloss - Honey Dip-3ml & Liquid Mousse Lipstick - Espresso Martini Matte Finish-6ml| Soothes & Moisturizes Dry Lips| Non Sticky, Long Lasting","Power to the pout! Get into a plump that lasts with a non-sticky, moisturizing lip gloss that is your shortcut to nourished, fuller-looking lips with a splash of color and a dash of care.A splash of color and a spoonful of tenderness. The Loveearth Liquid Mousse is not your typical liquid lipstick. Instead, it's rich in matte color and made with the most nutritious natural components, including Vitamin E and Jojoba Oil, brightening and moisturizing the lips. ",Makeup/ Lip Care,Women,LE177,"Espresso Martini  /Brown Glitter
",9ml,1396,1396,0,https://drive.google.com/file/d/1Qe2TzoHD3HPp87yfpXDYTMFZtPIYqclg/view?usp=drive_link,https://drive.google.com/file/d/14YnNhNoLYuEKlHmAEapaJSP9oVZG9JRz/view?usp=drive_link,https://drive.google.com/file/d/16gtfuG16PmFIUukH3TvtKbPqDccg_Q23/view?usp=drive_link,https://drive.google.com/file/d/1JtBXcWQ1_vLNKvyAIJ8LMBVxoyDx66lS/view?usp=drive_link,,,,,,,,,,,9,2,48,,,,,,,,,
